trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
25,"{'vwap_dev_threshold': 0.0037284242702929488, 'stop_loss': 0.012977529484231915, 'take_profit': 0.015302862015423437, 'max_hold_minutes': 37, 'min_volume': 3956, 'trailing_stop': 0.009084892176001749, 'max_trades_per_day': 3}",0.0002958592470586704,0.0,5,-0.00023348263459901873,-0.0
28,"{'vwap_dev_threshold': 0.0032620296165807522, 'stop_loss': 0.011933893461691096, 'take_profit': 0.027844078573713016, 'max_hold_minutes': 28, 'min_volume': 4320, 'trailing_stop': 0.0068966942320047965, 'max_trades_per_day': 2}",0.0002905920587848503,0.16666666666666666,6,-0.00021478168419465787,-7.157309011428615e-05
29,"{'vwap_dev_threshold': 0.0027104844017186887, 'stop_loss': 0.01019341466363136, 'take_profit': 0.023976970968603312, 'max_hold_minutes': 47, 'min_volume': 3730, 'trailing_stop': 0.00943419332676907, 'max_trades_per_day': 5}",0.00028003518137963216,0.2,5,-0.00020284369303072446,-8.111475586414196e-05
30,"{'vwap_dev_threshold': 0.0039717576106042835, 'stop_loss': 0.01997674768280274, 'take_profit': 0.03247244033952386, 'max_hold_minutes': 34, 'min_volume': 3188, 'trailing_stop': 0.007345845233522009, 'max_trades_per_day': 4}",0.000276915120267285,0.2,5,-0.00021442633802408828,-8.574678405156235e-05
31,"{'vwap_dev_threshold': 0.002935418526352328, 'stop_loss': 0.007926279089263397, 'take_profit': 0.02061409997050334, 'max_hold_minutes': 60, 'min_volume': 3668, 'trailing_stop': 0.008074034975076666, 'max_trades_per_day': 5}",0.0003104918861542669,0.0,5,-0.0002733865301920428,-0.0
32,"{'vwap_dev_threshold': 0.003661268491702648, 'stop_loss': 0.006275549613783779, 'take_profit': 0.016861503175236266, 'max_hold_minutes': 55, 'min_volume': 3702, 'trailing_stop': 0.008675960231962637, 'max_trades_per_day': 5}",0.00030366470700330343,0.0,5,-0.00024118356215714908,-0.0
33,"{'vwap_dev_threshold': 0.0023646789101252077, 'stop_loss': 0.01386917697138759, 'take_profit': 0.022642769262374664, 'max_hold_minutes': 59, 'min_volume': 4116, 'trailing_stop': 0.0075349270616008645, 'max_trades_per_day': 5}",0.00029764659215640403,0.2857142857142857,7,-0.00022830334837624665,-0.00013042022552149974
34,"{'vwap_dev_threshold': 0.003083577957255422, 'stop_loss': 0.008232555708605462, 'take_profit': 0.012260305069043579, 'max_hold_minutes': 53, 'min_volume': 3085, 'trailing_stop': 0.00570565520343374, 'max_trades_per_day': 5}",0.00026610458833789546,0.25,8,-0.0002429372448029705,-0.00012143629904372513
37,"{'vwap_dev_threshold': 0.0034122336417989874, 'stop_loss': 0.015558927205407946, 'take_profit': 0.014572034431189974, 'max_hold_minutes': 21, 'min_volume': 2943, 'trailing_stop': 0.006868265265611052, 'max_trades_per_day': 3}",0.00017767786783523998,0.14285714285714285,7,-0.00011683300412952276,-3.33749272829875e-05
38,"{'vwap_dev_threshold': 0.0010457271624636035, 'stop_loss': 0.009073247811847998, 'take_profit': 0.016933809375319544, 'max_hold_minutes': 56, 'min_volume': 4690, 'trailing_stop': 0.009453253150597639, 'max_trades_per_day': 4}",0.00038555828567241637,0.0,6,-0.00037185436402508635,-0.0
39,"{'vwap_dev_threshold': 0.0017109659031586829, 'stop_loss': 0.011636309792047418, 'take_profit': 0.012478555589431548, 'max_hold_minutes': 34, 'min_volume': 1670, 'trailing_stop': 0.0056566423008682755, 'max_trades_per_day': 2}",0.0002709647701533762,0.16666666666666666,6,-0.0002478770687825139,-8.260330094318164e-05
41,"{'vwap_dev_threshold': 0.0038067983262548735, 'stop_loss': 0.005001698219474743, 'take_profit': 0.013635644825480329, 'max_hold_minutes': 30, 'min_volume': 4082, 'trailing_stop': 0.008486501635256674, 'max_trades_per_day': 2}",0.00020027624963465184,0.0,6,-0.00013776954968867608,-0.0
42,"{'vwap_dev_threshold': 0.004086640220025068, 'stop_loss': 0.005913488401041789, 'take_profit': 0.01815617279559245, 'max_hold_minutes': 36, 'min_volume': 4281, 'trailing_stop': 0.008184236000826968, 'max_trades_per_day': 2}",0.00028560922354326754,0.0,5,-0.0002231228450606343,-0.0
43,"{'vwap_dev_threshold': 0.0036061091404378407, 'stop_loss': 0.007096707802866256, 'take_profit': 0.016001228799961503, 'max_hold_minutes': 29, 'min_volume': 3454, 'trailing_stop': 0.008828439743032192, 'max_trades_per_day': 2}",0.0003079686887202105,0.0,5,-0.00024548883958957704,-0.0
