trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
79,"{'vwap_dev_threshold': 0.0028596301802686274, 'stop_loss': 0.01736816546234255, 'take_profit': 0.01559567810973401, 'max_hold_minutes': 53, 'min_volume': 3291, 'trailing_stop': 0.004012982659385868, 'max_trades_per_day': 4}",3.5589146706286165e-05,0.36363636363636365,11,-9.116792477572756e-06,-6.630158559060204e-06
80,"{'vwap_dev_threshold': 0.0024879247659217595, 'stop_loss': 0.01495916370353229, 'take_profit': 0.021307181268404248, 'max_hold_minutes': 55, 'min_volume': 2810, 'trailing_stop': 0.005159630087699128, 'max_trades_per_day': 3}",4.826522763006956e-05,0.5,8,8.376795658718295e-05,8.376391350769016e-05
81,"{'vwap_dev_threshold': 0.0018683652561716513, 'stop_loss': 0.010131041417851892, 'take_profit': 0.02405295892753625, 'max_hold_minutes': 59, 'min_volume': 3592, 'trailing_stop': 0.0031763317488031056, 'max_trades_per_day': 5}",4.478678164506034e-05,0.6428571428571429,14,0.00012342843147801727,0.00015868659023461013
82,"{'vwap_dev_threshold': 0.002094426056521972, 'stop_loss': 0.017714998160732263, 'take_profit': 0.024785722376997648, 'max_hold_minutes': 59, 'min_volume': 3661, 'trailing_stop': 0.003229137930665863, 'max_trades_per_day': 5}",5.3936711500321984e-05,0.5714285714285714,14,0.00010200890611469482,0.00011657531895972028
83,"{'vwap_dev_threshold': 0.0018194899595879214, 'stop_loss': 0.015946868827065572, 'take_profit': 0.01990420380914225, 'max_hold_minutes': 56, 'min_volume': 3069, 'trailing_stop': 0.003417337690901006, 'max_trades_per_day': 5}",4.520438915048389e-05,0.5714285714285714,14,0.00011614285706723303,0.00013272869360037156
84,"{'vwap_dev_threshold': 0.002210997250074122, 'stop_loss': 0.0101365999330247, 'take_profit': 0.021547466690306445, 'max_hold_minutes': 59, 'min_volume': 3572, 'trailing_stop': 0.0032098002349811115, 'max_trades_per_day': 5}",5.2635379005127805e-05,0.5714285714285714,14,0.00010646188092294438,0.00012166431687027703
85,"{'vwap_dev_threshold': 0.0019361612664068662, 'stop_loss': 0.016451701963819898, 'take_profit': 0.025563104047619162, 'max_hold_minutes': 57, 'min_volume': 2474, 'trailing_stop': 0.0036645620727008012, 'max_trades_per_day': 5}",5.3249835739873896e-05,0.5,14,8.203728347042351e-05,8.203291499855417e-05
86,"{'vwap_dev_threshold': 0.002017646870525846, 'stop_loss': 0.013724213871416821, 'take_profit': 0.022389725520846733, 'max_hold_minutes': 48, 'min_volume': 3263, 'trailing_stop': 0.003487424895916699, 'max_trades_per_day': 5}",4.643281143512518e-05,0.5714285714285714,14,0.00010856574637642346,0.00012406937755839273
87,"{'vwap_dev_threshold': 0.0015901408180638802, 'stop_loss': 0.016743435603176003, 'take_profit': 0.02037617646420673, 'max_hold_minutes': 32, 'min_volume': 2276, 'trailing_stop': 0.0032086607859078283, 'max_trades_per_day': 5}",4.4786562486114734e-05,0.7142857142857143,14,0.0001283219362681644,0.00018330884167106772
88,"{'vwap_dev_threshold': 0.0035552774622291494, 'stop_loss': 0.016811772527949864, 'take_profit': 0.019950748047293496, 'max_hold_minutes': 33, 'min_volume': 2246, 'trailing_stop': 0.0038663316892352546, 'max_trades_per_day': 5}",3.8763150234754285e-05,0.5384615384615384,13,0.00012253925761903224,0.00013196023896610098
89,"{'vwap_dev_threshold': 0.0015643213755593252, 'stop_loss': 0.01894759729211899, 'take_profit': 0.024182624687730817, 'max_hold_minutes': 53, 'min_volume': 4967, 'trailing_stop': 0.003197829762829413, 'max_trades_per_day': 5}",4.478685775238491e-05,0.6428571428571429,14,0.00012172906972619036,0.00015650179439613456
90,"{'vwap_dev_threshold': 0.001568136180155706, 'stop_loss': 0.018987001644934946, 'take_profit': 0.02371954704248769, 'max_hold_minutes': 32, 'min_volume': 1983, 'trailing_stop': 0.004172719157429947, 'max_trades_per_day': 5}",7.4548435137995e-05,0.38461538461538464,13,6.525455780561285e-05,5.019207167726371e-05
